172.21.0.1 - - [17/Dec/2022:01:34:38 +0000] "GET /solr/final_authors/admin/ping?_=1671212379519&action=status&ts=1671212379519&wt=json HTTP/1.1" 503 461
172.21.0.1 - - [17/Dec/2022:01:34:38 +0000] "GET /solr/final_authors/admin/system?_=1671240878687&wt=json HTTP/1.1" 200 1513
172.21.0.1 - - [17/Dec/2022:01:34:38 +0000] "GET /solr/final_authors/replication?_=1671240878688&command=details&wt=json HTTP/1.1" 200 486
172.21.0.3 - - [17/Dec/2022:01:34:44 +0000] "POST /solr/final_authors/select?indent=true&q.op=OR&q=*%3A*&rows=0&useParams=&wt=json HTTP/1.1" 200 263
172.21.0.3 - - [17/Dec/2022:01:34:44 +0000] "POST /solr/final_authors/select?fl=author%2Cid&indent=true&q.op=OR&q=*%3A*&rows=1000&useParams= HTTP/1.1" 200 2441
172.21.0.3 - - [17/Dec/2022:01:36:49 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=topolog&useParams= HTTP/1.1" 200 3601
172.21.0.3 - - [17/Dec/2022:01:37:00 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=topolog%20AND%20wireless&useParams= HTTP/1.1" 200 6044
172.21.0.3 - - [17/Dec/2022:01:37:13 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=topolog%20OR%20wireless&useParams= HTTP/1.1" 200 13900
172.21.0.3 - - [17/Dec/2022:01:37:31 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=topolog%20wireless&useParams= HTTP/1.1" 200 13897
172.21.0.3 - - [17/Dec/2022:01:37:57 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=topolog%20AND%20wireless&useParams= HTTP/1.1" 200 6045
172.21.0.3 - - [17/Dec/2022:01:38:04 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=wireless&useParams= HTTP/1.1" 200 11426
172.21.0.3 - - [17/Dec/2022:01:38:17 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=topolog%20AND%20uk&useParams= HTTP/1.1" 200 4334
172.21.0.1 - - [17/Dec/2022:01:38:52 +0000] "GET /solr/admin/cores?_=1671212379519&indexInfo=false&wt=json HTTP/1.1" 200 390
172.21.0.1 - - [17/Dec/2022:01:38:52 +0000] "GET /solr/final_authors/config/params?_=1671212379568&wt=json HTTP/1.1" 200 89
172.21.0.1 - - [17/Dec/2022:01:38:52 +0000] "GET /solr/admin/info/system?_=1671212379519&wt=json HTTP/1.1" 200 1373
172.21.0.1 - - [17/Dec/2022:01:39:00 +0000] "GET /solr/admin/cores?_=1671212379519&indexInfo=false&wt=json HTTP/1.1" 200 390
